coffeeshop_name,coffeeshop_url,rating,title,content,ReviewType
United Coffee Beans,https://www.tripadvisor.com/Restaurant_Review-g293934-d13374176-Reviews-United_Coffee_Beans-Baku_Absheron_Region.html,4,one but,The place is huge and comfy. you can find tables for groups or cozy chairs and so on.  They took measures for COVID. Stuff is friendly and helpful. Only one but - I did not like my americano at all - like at allll. However my friends late and sirniki were good.,positive
United Coffee Beans,https://www.tripadvisor.com/Restaurant_Review-g293934-d13374176-Reviews-United_Coffee_Beans-Baku_Absheron_Region.html,3,Just came from London to Baku,"Coffee at London or New York prices. 2.50azn for extra almond milk twice the value in europe. However, good service and reasonable coffee taste.",positive
United Coffee Beans,https://www.tripadvisor.com/Restaurant_Review-g293934-d13374176-Reviews-United_Coffee_Beans-Baku_Absheron_Region.html,5,Amazing,"As a regular at United Beans Coffee, I always appreciate Imran's friendly service. He remembers my usual order and consistently recommends great new drinks. Highly recommend!",positive
United Coffee Beans,https://www.tripadvisor.com/Restaurant_Review-g293934-d13374176-Reviews-United_Coffee_Beans-Baku_Absheron_Region.html,5,Service,"I had a latte and dark chocolate cookie which was overdelicious. Tamaya was serving by the time i was there. She was very nice,friendly and helpful. Thank UCB team.",neutral
United Coffee Beans,https://www.tripadvisor.com/Restaurant_Review-g293934-d13374176-Reviews-United_Coffee_Beans-Baku_Absheron_Region.html,5,Favorite coffee in Baku,My favorite coffee place in town. I am a loyal customer of this place since it opened and never notice changes in the quality of the products they offer. Keep up the great work.,positive
United Coffee Beans,https://www.tripadvisor.com/Restaurant_Review-g293934-d13374176-Reviews-United_Coffee_Beans-Baku_Absheron_Region.html,5,Great coffeeshop,Coming here many times.Here is a wonderful staff and atmosphere.The main reason of our visit.Keep it up !!!,positive
United Coffee Beans,https://www.tripadvisor.com/Restaurant_Review-g293934-d13374176-Reviews-United_Coffee_Beans-Baku_Absheron_Region.html,5,The most sophisticated coffeehouse in Baku?,"Of course, I don't know that for a fact but among the several cafes I tried in Baku, I enjoyed the coffee here the most. Delicious espresso, served very smartly, in a nice environment. Well-located near Fevvereler Meydani but not immersed in the tourist crowds.",positive
United Coffee Beans,https://www.tripadvisor.com/Restaurant_Review-g293934-d13374176-Reviews-United_Coffee_Beans-Baku_Absheron_Region.html,5,Best speciality coffee shop in Baku,"We were in Baku for 4 days and went here on 3 of those days to hang out on their lovely chesterfield sofa and have Baku’s best Speciality coffee. They have good single origin beans and a great variety of innovative coffee and non coffee drinks. Bathrooms are clean and the cafe has good selection of eats and desserts. It’s quite a popular place as it was always busy when we went. If you’re around the old town area or just craving a good coffee in Baku, do visit United Coffee.",positive
United Coffee Beans,https://www.tripadvisor.com/Restaurant_Review-g293934-d13374176-Reviews-United_Coffee_Beans-Baku_Absheron_Region.html,5,A real coffee shop.,"This is a place that actually knows coffee. The single-origin options (tons of options!), nice and delicate latte art and experienced salespeople that made it all worth it. It was pricier than others, but you get what you pay for.",positive
United Coffee Beans,https://www.tripadvisor.com/Restaurant_Review-g293934-d13374176-Reviews-United_Coffee_Beans-Baku_Absheron_Region.html,4,Specialized coffee shop,"We were really surprised by this restaurant- it is pet friendly, with Wi-Fi, and very friendly and professional young personnel. Coffee was really tasty, but desserts could be better.",positive
United Coffee Beans,https://www.tripadvisor.com/Restaurant_Review-g293934-d13374176-Reviews-United_Coffee_Beans-Baku_Absheron_Region.html,4,Customized coffee,Great atmosphere with huge selection of coffees. Cosy balcony with nice view. Professional barista. the place is owned by a person who is really into coffee. Many types of improvised drinks. if you are coffee man you should definitely visit the place. fine pan cakes and waffles are also offered. Highly recommended.,positive
United Coffee Beans,https://www.tripadvisor.com/Restaurant_Review-g293934-d13374176-Reviews-United_Coffee_Beans-Baku_Absheron_Region.html,3,Average,"The staff were friendly and they seemed to be trying but the coffee was average at best. I respect their attempts to roast but the espresso was not well balanced, overly bitter and not so rich in flavour. I really tried to give these guys a chance and tried two different filters over a couple of days but both really lacked flavour. I feel a bit bad leaving a negative review because like I say they seem to be really trying and as a coffee shop hang out I'm sure its a great place, but if you're a real fan of speciality coffee this isn't the place.",positive
United Coffee Beans,https://www.tripadvisor.com/Restaurant_Review-g293934-d13374176-Reviews-United_Coffee_Beans-Baku_Absheron_Region.html,5,Great place for a western breakfast,"We have had breakfasts here 3 days in a row. Mostly for the in-house brewed coffee, but the food is great too. There are a lot of western (and vegetarian) options, so a great place if you are starting to feel a little homesick. Mostly the size and variety of the drinks menu is impressive!

The atmosphere is great, we usually stay an our extra to make some progress in our books.",positive
United Coffee Beans,https://www.tripadvisor.com/Restaurant_Review-g293934-d13374176-Reviews-United_Coffee_Beans-Baku_Absheron_Region.html,5,Great coffee,Great coffee. Friendly staff. Super breakfast. Great atmosphere. We had breakfast and coffee there every day of stay in Baku.,positive
United Coffee Beans,https://www.tripadvisor.com/Restaurant_Review-g293934-d13374176-Reviews-United_Coffee_Beans-Baku_Absheron_Region.html,2,The view was different than the name,"We ordered 4 drinks overall,mine was one of them and it was called “Snickers” which was supposed to be a chocolate drink(obvious from name+they mentioned about it) The order i received was simple latte,but worse version:( also the both the waiter and the serving were quite slow",negative
United Coffee Beans,https://www.tripadvisor.com/Restaurant_Review-g293934-d13374176-Reviews-United_Coffee_Beans-Baku_Absheron_Region.html,5,My second home!,"They are super fine for friend gatherings and just to sit and work on your own.
Guys are super friendly and helpful. Place is very beautiful and they serve very delicious chailatte.",positive
United Coffee Beans,https://www.tripadvisor.com/Restaurant_Review-g293934-d13374176-Reviews-United_Coffee_Beans-Baku_Absheron_Region.html,4,Great coffee,"Great coffee and cake in a nice atmosphere and interior. A very short walk from the history museum, definitely worth a visit.",positive
United Coffee Beans,https://www.tripadvisor.com/Restaurant_Review-g293934-d13374176-Reviews-United_Coffee_Beans-Baku_Absheron_Region.html,5,Non forgatable coffee,"If you visit this place , there is 2 types of coffee you have to try , v60 if you like espresso   or crazy mocha if you like cappuccino",negative
United Coffee Beans,https://www.tripadvisor.com/Restaurant_Review-g293934-d13374176-Reviews-United_Coffee_Beans-Baku_Absheron_Region.html,5,I wish I had one back home,"The best coffee shop ever! Great coffee, many options, delicious pastries, beautiful place, ambiance amazing, staff super nice. We went there everyday while in Baku!
You don't need to go anywhere else, it is the best! Besides it is beautiful, I would work from there if I lived in Baku!",positive
United Coffee Beans,https://www.tripadvisor.com/Restaurant_Review-g293934-d13374176-Reviews-United_Coffee_Beans-Baku_Absheron_Region.html,5,"Don’t look anywhere, this is the coffeeshop you need.","I like coffee and I have a good taste for it. I stayed in Baku for 15 days and drank two cups per day at minimum. This mean I have tried many places (I am a tourist). By far, this is the only coffee shop I enjoyed the taste of its product. Try their Cortado. It is small in volume but strong in results 😋

Also tried there Salmon Wrap. It was very good. 

The service was excellent and both the waiters and baristas were friendly.",positive
United Coffee Beans,https://www.tripadvisor.com/Restaurant_Review-g293934-d13374176-Reviews-United_Coffee_Beans-Baku_Absheron_Region.html,5,👍🏼👍🏼👍🏼,Good staff and special coffee.Near from city center. Special thanks for Mr.Parviz his service and hospitality 5 star!!!,positive
United Coffee Beans,https://www.tripadvisor.com/Restaurant_Review-g293934-d13374176-Reviews-United_Coffee_Beans-Baku_Absheron_Region.html,5,One of the best coffees and desserts I have ever had,"Tommy, Farida and Khasay served us the best coffees and desserts. I liked the quality and taste of the products this place serve. I appreciate the motivation of the staff and their kindness.",positive
United Coffee Beans,https://www.tripadvisor.com/Restaurant_Review-g293934-d13374176-Reviews-United_Coffee_Beans-Baku_Absheron_Region.html,5,☕,Great place with delicuous desserts and coffee where can enjoy every bite and sip of the drinks. 👍👍👍,positive
United Coffee Beans,https://www.tripadvisor.com/Restaurant_Review-g293934-d13374176-Reviews-United_Coffee_Beans-Baku_Absheron_Region.html,5,The best Specialty Coffee Shop in Baku.,"United Coffee Beans has only been open since January, but it has already become popular with Baku’s coffee lovers. Settle down into a chair with a specialty latte or pour over and take the time to look around. Handmade decorations, wooden detailing, and pot plants add a charming touch. And the homey vibes make it the perfect place to spend an hour or two, whether you’re reading a book or hanging out with friends. The upper floor has an outdoor terrace.",positive
United Coffee Beans,https://www.tripadvisor.com/Restaurant_Review-g293934-d13374176-Reviews-United_Coffee_Beans-Baku_Absheron_Region.html,5,Best Coffee,"The best coffee I drank ever. The coffee shop has an excellent atmosphere and interior. The staff is very friendly and helpful. It has 2 floors and a balcony with seats. I ordered long black and it was amazing, definitely worthy of a visit. Also, I tried a brownie, which was as well very delicious. Amazing place to meet with a friend, but also to study and do some work. Despite that it was Sunday, it was quiet and it is possible to see how people work and study. I loved this place. Next time, definitely want to sit on the balcony. The coffee shop has different kinds of coffee, most of which you won't find in other places. So if you are a true coffee maniac, you should visit this place.",positive
United Coffee Beans,https://www.tripadvisor.com/Restaurant_Review-g293934-d13374176-Reviews-United_Coffee_Beans-Baku_Absheron_Region.html,5,Best coffee in Baku,"I am what you may consider a connoisseur... well when it comes to coffee anyway ;)

I have travelled the world from the temples of Mexico to the blue waters of the Indian Ocean and then some. On our travels it is paramount that “Great” not good coffee accompanies us! If you claim to be a coffee shop and sell illy then please don’t bother, many of us have awoken to what is expected when it comes to high quality gourmet coffee. That said I can heartily recommend a visit to United Coffee Beans. The staff are knowledgeable and fantastic, the choice of coffee superb, so much so we returned for a second visit and this time to have breakfast.

The Founder and Co-Owner Parviz is such a friendly and approachable person who is happy to answer any questions and also offer his expertise as he also roasts the beans on the premises which actually can be seen!!!

When in Baku take the time to explore the little side streets and maybe you too will discover hidden gems like United Coffee Beans.

Thanks again Parviz ☕️☕️",positive
